año,pais_asilo,origen,asilo_id,origen_id,refugiados
2023,Finland,Yemen,FIN,YEM,366
2023,France,Yemen,FRA,YEM,1245
2023,Gambia,Yemen,GMB,YEM,5
2023,United Kingdom of Great Britain and Northern Ireland,Yemen,GBR,YEM,2510
2023,Georgia,Yemen,GEO,YEM,68
2023,Germany,Yemen,DEU,YEM,4794
2023,Ghana,Yemen,GHA,YEM,22
2023,Greece,Yemen,GRC,YEM,2300
2023,"China, Hong Kong SAR",Yemen,HKG,YEM,45
2023,Croatia,Yemen,HRV,YEM,7
2023,Hungary,Yemen,HUN,YEM,17
2023,Iceland,Yemen,ISL,YEM,26
2023,Cote d'Ivoire,Yemen,CIV,YEM,5
2023,India,Yemen,IND,YEM,468
2023,Indonesia,Yemen,IDN,YEM,119
2023,Ireland,Yemen,IRL,YEM,53
2023,Italy,Yemen,ITA,YEM,150
2023,Jordan,Yemen,JOR,YEM,2037
2023,Japan,Yemen,JPN,YEM,24
2023,Kenya,Yemen,KEN,YEM,100
2023,Rep. of Korea,Yemen,KOR,YEM,837
2023,Kuwait,Yemen,KWT,YEM,6
2023,Libya,Yemen,LBY,YEM,7
2023,Lebanon,Yemen,LBN,YEM,28
2023,Sri Lanka,Yemen,LKA,YEM,8
2023,Lithuania,Yemen,LTU,YEM,7
2023,Luxembourg,Yemen,LUX,YEM,37
2023,Latvia,Yemen,LVA,YEM,5
2023,Madagascar,Yemen,MDG,YEM,7
2023,Mauritania,Yemen,MRT,YEM,38
2023,Rep. of Moldova,Yemen,MDA,YEM,5
2023,Mexico,Yemen,MEX,YEM,32
2023,Malaysia,Yemen,MYS,YEM,339
2023,Montenegro,Yemen,MNE,YEM,7
2023,Morocco,Yemen,MAR,YEM,16
2023,Malta,Yemen,MLT,YEM,5
2023,Netherlands (Kingdom of the),Yemen,NLD,YEM,7347
2023,Nigeria,Yemen,NGA,YEM,5
2023,Norway,Yemen,NOR,YEM,224
2023,New Zealand,Yemen,NZL,YEM,11
2023,Pakistan,Yemen,PAK,YEM,138
2023,Philippines,Yemen,PHL,YEM,52
2023,Poland,Yemen,POL,YEM,43
2023,Portugal,Yemen,PRT,YEM,13
2023,Qatar,Yemen,QAT,YEM,5
2023,Romania,Yemen,ROU,YEM,75
2023,South Africa,Yemen,ZAF,YEM,5
2023,Russian Federation,Yemen,RUS,YEM,58
2023,Rwanda,Yemen,RWA,YEM,5
2023,Saudi Arabia,Yemen,SAU,YEM,22
2023,Somalia,Yemen,SOM,YEM,10995
2023,Spain,Yemen,ESP,YEM,560
2023,Sudan,Yemen,SDN,YEM,1234
2023,Slovakia,Yemen,SVK,YEM,25
2023,Slovenia,Yemen,SVN,YEM,6
2023,Sweden,Yemen,SWE,YEM,1593
2023,Switzerland,Yemen,CHE,YEM,354
2023,Syrian Arab Rep.,Yemen,SYR,YEM,232
2023,United Rep. of Tanzania,Yemen,TZA,YEM,13
2023,Thailand,Yemen,THA,YEM,27
2023,Tunisia,Yemen,TUN,YEM,23
2023,United Arab Emirates,Yemen,ARE,YEM,12
2023,Uganda,Yemen,UGA,YEM,33
2023,Ukraine,Yemen,UKR,YEM,6
2023,United States of America,Yemen,USA,YEM,742
2022,Algeria,Yemen,DZA,YEM,293
2022,Egypt,Yemen,EGY,YEM,163
2022,Argentina,Yemen,ARG,YEM,22
2022,Armenia,Yemen,ARM,YEM,21
2022,Australia,Yemen,AUS,YEM,247
2022,Austria,Yemen,AUT,YEM,562
2022,Azerbaijan,Yemen,AZE,YEM,11
2022,Bahrain,Yemen,BHR,YEM,9
2022,Belgium,Yemen,BEL,YEM,121
2022,Benin,Yemen,BEN,YEM,17
2022,Belarus,Yemen,BLR,YEM,25
2022,Brazil,Yemen,BRA,YEM,21
2022,Bulgaria,Yemen,BGR,YEM,29
2022,Canada,Yemen,CAN,YEM,450
2022,Chad,Yemen,TCD,YEM,5
2022,China,Yemen,CHN,YEM,29
2022,Cameroon,Yemen,CMR,YEM,5
2022,Cuba,Yemen,CUB,YEM,12
2022,Cyprus,Yemen,CYP,YEM,61
2022,Czechia,Yemen,CZE,YEM,27
2022,Denmark,Yemen,DNK,YEM,7
2022,Djibouti,Yemen,DJI,YEM,3027
2022,Ecuador,Yemen,ECU,YEM,106
2022,Estonia,Yemen,EST,YEM,6
2022,Ethiopia,Yemen,ETH,YEM,2393
2022,Finland,Yemen,FIN,YEM,331
2022,France,Yemen,FRA,YEM,1084
2022,United Kingdom of Great Britain and Northern Ireland,Yemen,GBR,YEM,1647
2022,Georgia,Yemen,GEO,YEM,62
2022,Germany,Yemen,DEU,YEM,3757
2022,Ghana,Yemen,GHA,YEM,16
2022,Greece,Yemen,GRC,YEM,1335
2022,"China, Hong Kong SAR",Yemen,HKG,YEM,44
2022,Croatia,Yemen,HRV,YEM,7
2022,Hungary,Yemen,HUN,YEM,17
2022,Iceland,Yemen,ISL,YEM,16
2022,Cote d'Ivoire,Yemen,CIV,YEM,5
2022,India,Yemen,IND,YEM,15
2022,Indonesia,Yemen,IDN,YEM,86
2022,Ireland,Yemen,IRL,YEM,34
2022,Italy,Yemen,ITA,YEM,30
2022,Jordan,Yemen,JOR,YEM,1783
2022,Japan,Yemen,JPN,YEM,19
2022,Kenya,Yemen,KEN,YEM,96
2022,Rep. of Korea,Yemen,KOR,YEM,829
2022,Kuwait,Yemen,KWT,YEM,9
2022,Libya,Yemen,LBY,YEM,8
2022,Lebanon,Yemen,LBN,YEM,30
2022,Sri Lanka,Yemen,LKA,YEM,8
2022,Lithuania,Yemen,LTU,YEM,7
2022,Luxembourg,Yemen,LUX,YEM,37
2022,Madagascar,Yemen,MDG,YEM,9
2022,Mauritania,Yemen,MRT,YEM,45
2022,Rep. of Moldova,Yemen,MDA,YEM,10
2022,Mexico,Yemen,MEX,YEM,25
2022,Malaysia,Yemen,MYS,YEM,349
2022,Montenegro,Yemen,MNE,YEM,7
2022,Morocco,Yemen,MAR,YEM,11
2022,Malta,Yemen,MLT,YEM,5
2022,Netherlands (Kingdom of the),Yemen,NLD,YEM,4597
2022,Nigeria,Yemen,NGA,YEM,5
2022,Norway,Yemen,NOR,YEM,197
2022,New Zealand,Yemen,NZL,YEM,11
2022,Pakistan,Yemen,PAK,YEM,137
2022,Philippines,Yemen,PHL,YEM,37
2022,Poland,Yemen,POL,YEM,26
2022,Portugal,Yemen,PRT,YEM,18
2022,Qatar,Yemen,QAT,YEM,5
2022,Romania,Yemen,ROU,YEM,79
2022,South Africa,Yemen,ZAF,YEM,5
2022,Russian Federation,Yemen,RUS,YEM,85
2022,Rwanda,Yemen,RWA,YEM,5
2022,Saudi Arabia,Yemen,SAU,YEM,24
2022,Somalia,Yemen,SOM,YEM,9877
2022,Spain,Yemen,ESP,YEM,516
2022,Sudan,Yemen,SDN,YEM,1941
2022,Slovakia,Yemen,SVK,YEM,25
2022,Slovenia,Yemen,SVN,YEM,6
2022,Sweden,Yemen,SWE,YEM,1731
2022,Switzerland,Yemen,CHE,YEM,342
2022,Syrian Arab Rep.,Yemen,SYR,YEM,214
2022,United Rep. of Tanzania,Yemen,TZA,YEM,8
2022,Thailand,Yemen,THA,YEM,36
2022,Tunisia,Yemen,TUN,YEM,26
2022,United Arab Emirates,Yemen,ARE,YEM,12
2022,Uganda,Yemen,UGA,YEM,34
2022,Ukraine,Yemen,UKR,YEM,5
2022,United States of America,Yemen,USA,YEM,701
